3.4753988713663375,3.3910323887425102,3.355854912005042,3.77020293780956,3.6757966185268045,3.3540983834691938,3.551097382988178,3.634826714183904,3.5987518853549263,3.5838015581665976,3.455472010548654,3.49238285582488,3.3248342002658404,3.415318285963857,3.3110915632255127,3.3624408551629044,3.4216967535582357,3.447114828716527,3.3624408551629044,3.392661417441858,3.4100311520544198,3.3521000345485366,3.354011651942078,3.3651751068098417,2.9737235513940954,2.9531964822108776,2.9596225516759977,2.947523493796545,2.9525427769047443,2.948733168050177,2.9347308273766246,3.1983348908673372,3.616537635144038,2.9351404974312425,2.8484116407586164,2.83603866867035,3.6897672600383276,3.7416648546418103,3.9044384723380774,3.6904458916660765,3.6894181201664473,3.7026244669583273,4.508774505009121,4.119354395706686,4.3249298211267595,3.289931772346234,3.447606347639257,3.324314503554639,3.1106193649940153,3.072537602844021,3.110686537051913,3.1855941286566782,3.235966829646138,3.2036195089619968,3.028630931147621,2.8539445148986897,2.9262781263237345,3.0894841703577,3.0819031416604945,2.9562407234852675,2.8967126108679784,2.9576769588219327,2.774416382030354,2.9296777813235124,3.0298827578225414,2.9224604166145784,3.4760992221010323,3.6376966497347465,3.522752018943297,3.3686029395996897,3.7532933038771703,2.694397788126375,2.8995081795535516,3.4242144552596923,4.109672126321987,3.0398514164773367,3.1478065691924684,3.0780081127852337,4.135890957630801,4.430970623340646,3.5808952008779467,3.641168974964157,3.5448538419801756,3.384606762758172,3.3652075962164263,3.362145744503972,3.1072593394861237,3.1662139677851737,3.160548923618624,4.035835560734224,3.872732719039648,3.5551548309294296,3.564846337624913,2.825898052967454,2.833317630286155,3.0342516901437966,2.992380101318047,3.7456032615553596,2.984063367745498,2.766634441468018,2.7844861938951366,2.9709133483046988,3.511427478040387,2.850439359104021,2.859201854675976,2.903475185102918,3.6246810896840285,3.4357676848564704,3.4079308371578376,3.5604898841269446,3.4634361418676525,3.573709747744102,3.4637164641190044,4.438720638707499,4.117216948867361,3.496839110649733,2.2242644826559657,4.408902660441246,2.808314147032916,3.3745087624327272,3.643795014815617,3.4330911360095477,3.5269496312998347,3.8954911572678346,3.778645547173257,2.7588577655627597,2.8202827153205607,4.342586202795507,4.217759808811285,4.049809683648379,4.0232730329895325,3.3243093260879384,3.1868271172610214,3.2373819441731335,3.6341455771956794,3.1394692759055234,3.055441792394557,3.770578199354561,3.702228394962013,3.693968916771508,3.6814169332316187,2.7521058785390013,3.633955013597446,3.5718387768768345,3.338236421214112,3.4675857189513986,3.5368000821149224,3.5449999232904306,3.5886780807429375,3.59917928023583,3.6157299076414366,2.889785222439887,3.3128997242023703,3.214629899811121,3.6658601061149794,3.6726898550743687,3.601667787813581,3.6605062844723903,4.434079301648206,3.8736352969040553,3.8076764560322003,3.4423338807421757,3.4294705167734874,3.4073575699500624,3.6311746705494112,3.797224835675957,3.7119032134505847,3.886221598623095,3.7668414675777053,2.9335768471978962,2.976019133352196,2.941246275259183,3.0128839897147643,3.042297163930372,3.0402522958722553,2.934995568210517,2.98172494107544,3.455441948295169,3.807273321852637,3.3020810586322518,3.43057629543035,3.9421935103328556,4.099479186455434,3.7443537125284325,3.604726234845902,3.547923202499952,3.4966295621213743,3.6048501998971485,3.6320167504291696,3.506143481452517,3.492205498154469,3.593709154857595,3.391311010006458,3.1007215673996282,3.3445389494246904,2.715304081143316,2.7275172169226334,2.759343528348145,2.813725310425643,3.6770142328592774,3.593463170897232,4.17381704453139,4.025458891708817,3.9261120673160397,3.3427584328376896,3.1661601088070377,3.1654952550040782,3.139775834450993,3.1404759064887298,3.12978237323044,4.228746663060479,3.3163529755985865,3.376246270845927,3.404761990700665,3.386913067479457,3.3629123054836496,3.2870152752976796,4.979402729641842,3.480371014155447,3.3844944840624205,4.046473063977315,4.043131520419506,3.394311347864641,3.5375944318813093,3.5448218914304603,3.4776850482716535,3.319823540992373,3.2841031462820753,3.670518198028477,3.175763216911721,3.109994374744016,3.830806724755446,3.7515057803448317,3.3923281622398402,4.634540846628287,4.978065710130847,4.980529733775095,3.6610853818752127,3.6886550875200435,3.418734883588859,3.3245071515366007,3.182358579204206,3.0209004959774246,3.1658576578060056,3.211417463137514,3.245870945327298,3.2152202505600975,3.3513287020378404,3.234299505958293,3.287585085356901,3.34468727485104,3.2682747678248,3.2596116462555504,3.189172160273803,3.394753529361169,3.287592812506167,3.1423837051322465,3.2040263426234286,3.210478363306023,3.782055367444123,3.463795000277604,3.620262107335641,3.882444645462146,4.026422504997881,3.4660158643159296,3.4441651420066437,3.6682487564637247,3.684657300628185,3.5608488532250884,3.322326543283068,3.5385781318220406,3.8414946799509657,3.765241579870373,3.9115867663282757,3.8744297817427373,3.8424123326886637,3.719024138137352,3.791623461360831,3.2197355230786915,3.4529634642205482,3.4904433607424394,3.2227595509113005,3.402936186308732,3.368017014014151,3.544781843360152,3.4536327185789863,3.8994661490013014,3.542698381687994,3.7456681868426447,3.4449070608204577,3.4450074435776212,3.4046477498697048,3.1065961455599105,3.2167762444077903,3.2873219036675696,4.782395426030506,4.711576886907018,3.863442567778935,3.872640481888224,3.8798857576448107,2.933010303990974,2.8877806242228523,2.8479458328593057,3.107104927331467,3.466453861439363,2.9979776054353353,3.0003730433717406,3.001894298507132,3.072487785349164,4.4422864513144305,3.8264648615135908,3.163121600206811,3.16128773210868,3.1324715128752967,2.9094973026504336,3.1340027483855706,3.149174996632918,3.113670294061257,3.413795651224664,4.4285917276374525,3.3967792642166468,3.1887814802551135,3.1588978268545365,3.105574680268079,3.058908304250309,3.0783779503951463,3.0584623753081086,3.1197170156690985,3.014071374069941,3.159341980149928,3.025038407276028,2.995185288662524,3.0398974258067675,3.162600599203622,4.276090174865451,2.899534109405993,2.888034126967109,3.0101114171726255,3.03372529369911,3.283402266247986,3.303052867246186,3.7238281535047477,3.6081008443481855,3.4750900332673664,3.4730221267079378,3.4726125255151095,3.4440317451008786,3.5642726564490443,3.564262224145271,3.726437937536483,3.6371313038119015,3.5058647720976523,3.7219516173851774,3.3679072325193395,3.290114915022127,3.425150224779941,3.239756516384709,3.205108135481243,3.3006085758270456,3.213121368136501,3.3229964770056877,3.3111774201298303,3.399074632828544,3.5050299677814696,4.372943005837234,4.347325496970409,4.0186759606853695,3.9672488139383475,3.548184372136598,3.089576867197058,3.364484447792992,3.615354364900763,3.0796152090700746,4.413348170819982,2.8805929118071925,2.874786917918758,2.8999123254927306,2.877880539170898,2.85676028417911,3.259111119969479,3.1725486336318323,3.2102142116421932,3.1800258949266063,3.1922711794375056,3.598468475202317,3.621372633673939,3.6319291440546584,3.519250263766872,3.6375675135072165,3.550648978918278,3.6891090754994282,3.6786175070796823,3.6905708490269253,3.517447071248392,3.066993845486625,2.8342448744026965,3.053290834319105,3.0446133246768046,3.0933446663949224,3.1123160909240717,3.1695381495516335,3.0857965832291905,3.1650618327369866,3.0589083042133396,3.0381649577910474,3.168987087405446,3.3898152964203967,3.709382334529849,3.5168774549175943,3.6012225524329295,3.6074275996527314,3.518453011409282,3.4725287666256457,2.956934671812806,2.859359150672397,2.8676444035249986,2.8898664076407106,2.9171210966753067,2.903729855365297,2.899181173317068,2.9222114122159475,3.6745133699211365,3.496308785361019,3.4262063242922576,3.4238544605381183,3.6086480492012374,3.8212580243335275,3.755118609664427,3.8588493273724955,3.659773648870657,3.786016968737991,4.042985563411871,3.6059047552301626,3.3010877224770616,4.332439787619073,4.571203589276381,3.276676978288803,2.390876425765124,3.721744246678443,4.411125096783455,3.0848515928854807,3.150612007835515,4.1708093855757635,3.3663018506064404,3.366464308159965,3.3696511083514475,3.3535979987146045,3.7411594443442433,3.30333907796717,3.5249582559489574,3.50499452553713,3.5196709908870543,2.824249311843696,2.9151785674179975,3.262857047884859,2.9602290143656687,2.9376541136869294,2.908909709170348,3.740286456391728,2.959531405558518,2.9615483509401592,3.016497684453106,2.9711618170989516,3.0857618081302673,2.975835683588798,2.9056325811709707,2.794876221102122,2.856731796597181,2.8597041174871087,2.8423967215825456,2.917910082829854,3.252923926531394,3.3342380644839382,3.3883782706839263,3.3908285625896175,3.390285662642848,3.3974212507849098,3.4095655990649716,3.9161348788561634,7.752398913121854,6.40578669215315,3.933184715130028,4.409711118209218,4.815759444151144,2.78637664981809,4.671978876129204,4.536049970929215,4.458466926628475,3.3295055663600692,3.6340542505654527,3.7333214375531227,3.272239070092991,3.3541277006545482,3.415094909908251,3.4793153572155937,3.3499268694241007,3.3501874118912287,3.4161585736023032,3.4785490532966676,3.438553891908379,3.440309560403277,3.3997991896280273,3.329609915931698,3.40374243976951,3.513700587918549,3.4828319953409377,3.4057635915693054,3.2601141697884155,3.258874260247002,3.768159815003566,4.330114350610609,3.6073263046508792,4.529589930261988,4.786583380602204,4.016604530574113,4.457915782324172,4.747443221777735,3.1154145273306986,3.014509131101868,3.2325688179269423,3.4391763907101436,4.1796735854606375,3.21442442647128,3.5045337823270666,3.0049028730718597,2.9995591962606563,3.1620489235346643,3.185495672532687,3.28441870157796,3.3633776804225244,3.1560252174092756,3.16179972877269,3.1644971195858567,3.5519561843656025,3.740556089420454,3.3263309972026516,3.578997229801155,3.298702681823295,3.4716225041241633,3.838397028927087,4.912104461981983,5.210748082080674,3.791171161398973,3.6385071421531765,2.9664259008662297,3.0727102663611032,3.165105970935853,3.2142670945271132,2.8778726855850802,3.214267106881506,2.8739509941360604,2.873082052691541,2.8612391928419814,2.9560685091611525,3.1479991644886933,3.301986708109591,3.467595493564212,3.380974552566076,3.144662557279956,3.2381470866078867,3.780335561374671,3.316816185346893,3.3663676186039933,3.5039163845931327,3.7636802636724545,3.734441738318394,3.633779492547676,3.5116152637004925,3.698602393037307,3.7978987268764635,3.0157020862946364,3.3011483303744145,3.371199661597748,3.265455686800407,3.628456758058619,3.6709113935478292,3.665111421901995,3.6737695235605483,3.6144925752696815,3.615538122776104,3.6460741856304573,3.4532409072987544,3.7820460237514713,4.006036339660881,4.896686602796864,3.542266481817116,4.086631331992925,4.314177790291136,2.8268939289192563,2.919261978232531,2.9227310650304013,2.9522994715167865,3.168602976568999,2.8793129560098456,3.1659796434386154,3.052321428559668,3.1796937888149452,2.8805664507407407,3.0365475667457735,3.610470806413219,3.7232951147623634,3.751977690480514,4.0012721859747895,3.961763724238884,2.821395716514426,2.647318708872608,2.9101761483257063,2.923104412280736,2.8379547626181116,2.722549755270671,3.0143454951529742,3.2815917425611536,3.192614651191448,2.9509516797501956,3.007054289245702,2.9731811590398918,3.042916910029529,3.577293891200849,3.637456034927208,3.6294265826489314,3.555026209655055,3.538610744703987,3.9421396924772862,3.7360808744421616,3.1500326120198965,4.989927844507196,5.004216305218234,3.543037736136192,3.69192991740423,3.6921526218860485,3.701282084059774,3.723839940927607,3.685804162519605,3.656261722846687,3.7009374606204015,3.6354352819896425,3.3440513775132636,3.2291416237205905,3.2360561498188667,3.211582294432957,3.1933330666563045,3.176844469302009,3.3101867626746575,3.2069333032473804,3.249463056384551,3.366286279401777,3.387684066971204,3.5393542453012063,3.3673447912428376,3.5015456743987894,3.5001773336785647,3.4709882352052066,3.628318262038459,3.190379857415698,3.411228297126183,3.285227081876659,3.299629385682099,3.241523035191551,3.3998554450705405,3.1112708688204362,3.014829265707704,2.9014024515126984,3.012229808643511,3.6898380107672017,3.320650825269951,2.9372750012001676,2.9151277137554352,4.049742653776757,3.3504189973535423,3.0133924530344354,3.135114584376377,3.1559940211954713,2.9551328578700313,2.94169670995071,2.9756006169140656,3.2549201205620655,3.3541018762638055,3.5776413835961387,4.045789523799234,4.025025226498824,4.082882770363804,3.941467830959519,4.122253382413366,4.080568137677343,4.10614640237282,3.97684793754413,3.960554324997049,3.919698796281657,4.107079230377538,3.9093303178012286,4.13283369376753,4.006518745763529,3.930869591773265,4.033737155082775,3.710894591766596,2.964722299173175,2.867147411504676,2.869532861246876,2.8620916467700583,3.3953543882002575,3.3793664348606667,3.3490256023221274,3.395526899051933,3.3490256023222034,3.153285897751429,3.143430055130924,3.1606899017992864,3.2008945504531603,3.3277104101769854,3.197596323020882,3.01514035134974,3.3080772974077632,2.972042718612565,3.560098488537332,4.31070095601984,4.278415710362401,2.8971034858124134,2.877663994629188,4.106927536732614,2.8890392629967065,2.908733067224156,3.105954023151856,5.760593164752221,5.7536477759809515,5.177259946488919,3.730578483266638,3.8520977296627263,3.5505950156949106,3.6886381731836035,3.3923063793342108,3.8816402102020184,3.5904620559333216,3.3062141666685507,3.4758339814324435,3.57699173347717,3.2924426314012822,3.3209475794596424,3.2849643593760716,3.207212482977962,3.310829845974575,3.5285102093196765,3.6357671989039377,3.5061856435548906,3.6069530185674004,3.9972851140324925,3.8881474452260103,3.5221557447067995,3.313495498165008,3.4304591518144374,3.6043278216596675,3.5644023649351766,3.8325025702420064,3.7547098969849224,4.0222183032586685,4.2693194059300845,4.464830451309728,2.9620832717396297,2.818887778950557,2.9896034160085274,3.0411286600325047,2.936420705719989,4.121163221148642,4.048594032175477,3.151845446857438,3.1094987538031056,2.9508289767421507,3.1290205202718786,3.1159452811296915,3.253992384528977,3.538349619414202,3.5594788741334344,3.909025123664028,3.9243373851797583,3.741919924985409,3.1461224948488766,3.6367608419095774,3.5553137943499244,3.732288582835583,3.515062582837046,3.435128066965275,2.9281604043277993,2.6865375648192433,2.7606009394733855,3.174627462766509,2.9147069941696198,2.9310061638723335,3.5332359053575377,3.477418758905819,4.483899210222754,3.943328317370831,3.6554765751190565,3.6395345711784257,3.6556372547804576,3.6395345711784257,4.181157877248484,4.384995730319361,4.497358036281343,4.474790678952415,5.372970042044271,3.9079462656368724,3.9705642685225584,3.07770376546242,4.019968749346397,3.7000218167996204,3.4550581380467644,3.395570314887788,3.487801618841922,3.6202427150595495,3.3755557782864125,3.3269303422770875,3.287140835639211,3.188079386817569,3.5572537409284744,3.8504986324864845,3.538302058006009,3.449868057878319,3.46090437410144,3.4969033707214856,3.4980153748117244,3.492198495390251,3.4461806642513197,3.39902999850956,3.5675619823019558,3.9041844081500034,4.955804791914303,5.922582915344449,5.921614651929083,5.110231598318276,3.3439230273239504,3.8874371507648333,2.9008772820638757,2.786004882944393,2.86355994603696,2.92869653191664,2.884864659349022,2.9159787279260048,3.234948967251129,3.724668141269201,3.8043901786764316,3.821986657581637,3.5215600868208248,2.8845227481950486,2.867509361811966,2.9642401660919777,3.4444192240824885,2.94623979291499,3.6284322585623148,3.9614416595139135,3.974872532022786,3.4424546929645974,3.319730989843986,3.412570038010222,3.6071649186615806,3.6877988983270704,3.689910048861658,3.8831443128195384,3.574468044513887,3.899693676364623,2.8900152028510098,3.5022736355385304,2.944093706536899,4.799416625119464,4.581395498172045,5.057318413999777,2.8464819558406145,3.4756072367054127,4.159803984721055,3.6817834593831935,3.3431869901685047,3.478395921470078,5.144300915018684,3.0958602882092965,3.105820993459278,3.600488586985642,3.412695038636036,3.407963630142363,3.4318894186610134,3.7236261292438835,3.661602794948342,3.3238308732830952,3.2182869242114256,4.088915557939077,3.7767621065822135,3.770808033037161,4.155035834026284,3.8171140537412898,4.2898025936453505,4.2893513943339165,3.961353985421424,2.8955790485062827,2.8277944908567827,2.878093049967,2.766424035753589,2.9629110976271558,3.4389839748433175,3.418157253275555,3.7711287116266976,3.7016505396438806,3.677532370694788,3.68214501851894,3.923415811532678,4.082027095750902,3.4584237803085793,3.4590848088961983,3.4283016764366794,3.233435517292,3.2637185619515323,3.24423063368342,3.4943392443952117,3.4790104499194414,3.4003544201312517,3.276381107642644,3.4119881806467554,3.613414790671671,3.36818270514498,5.2364194909388475,2.997582730474858,2.798391490355528,3.730669578560461,3.16920823513735,3.57291010178337,3.5964875420475595,3.622069579419702,3.3867047298704502,3.3618304590823866,3.371167109583272,3.408605956580406,3.3949418222651078,3.7442363919847903,3.39875025997,3.104458155137835,3.25080418821224,3.4975715552852913,3.5162498283651615,3.447007240079512,3.5948968877640404,4.10651954528929,4.2525929066389825,4.244358199849962,4.349397171020915,4.305338678569853,4.385894126490896,3.2588278955286825,3.1869112164496634,3.2035062275022,3.1734576491204036,3.197072154412745,4.5598256357230635,4.117206809656703,2.6760822729229776,3.543959284279325,3.401824681103287,1.9016259863034972

3.558259461221741,2.7880410906670687,3.0858145342963463,3.1836981897627465,3.2219395720282895,3.3199334883809213,3.417589148691768,3.3665522849451675,3.226758369633144,2.0901888836309723,2.436966850635849,4.229369339531698,2.859733774582471,2.7921997848438176,2.854628433864108,3.4497147147062157,3.536901105610479,3.91344250135874,4.244333472494267,3.9118801762845985,2.1751518927458595,2.0886259120452264,3.5627803226352013,4.2443335202076335,3.207377888240969,3.5466624972333,3.489516001662005,3.5935209303386566,3.4320492613653704,3.359743825691355,3.6321126236402104,3.72962170060945,3.393136058735591,3.1996754943858683,4.759565892557776,4.125433698873888,3.150153493327423,3.850919271909315,4.895374704871671,5.27496032289365,4.554147765701678,3.48377043305298,3.5748566066344076,3.1606634652424095,3.463691893325816,3.5446826809725844,4.3736601471834735,3.9991363345659185,3.725620724170029,2.8082712851717266,3.100567196957462,3.1466810420209317,3.2796358176804588,3.229232081685246,4.986537104795636,4.847998142975979,2.920923623781681,3.2913150796770005,2.7703237909852954,2.770832646795034,2.6621734359646974,4.1223846996158136,2.2187282103357173,1.9245914389226828
