idw温度,idw湿度,kriging_spherical温度,kriging_spherical湿度,kriging_linear温度,kriging_linear湿度,kriging_power温度,kriging_power湿度,kriging_gaussian温度,kriging_gaussian湿度,kriging_exponential温度,kriging_exponential湿度
0.8886396105827951,1.2058768327787202,0.6928988164540323,1.2323566887057311,1.4764247585155583,1.1693621667712548,1.5699388705319617,-0.7076149782853005,0.898946526678196,0.9294710896860583,0.7254926804447459,1.2545048619726642
0.5220071855378141,-0.670596497305088,1.0081984965405753,1.844957032082013,1.1564530767613221,-0.18487261075932326,1.048378024738256,-1.8524901454890934,0.8434887083242139,1.7460901966266271,0.9679123959198073,1.068401534270596
1.3174129770406637,-1.4334784601027788,1.2282575196349892,0.81094272587779,1.3091535118142577,-1.1961554064657898,1.3373018402137693,-1.8075190003338446,1.1426026410249919,1.272111787641308,1.2214095496130792,0.6441924925391185
1.2617809934345754,0.8433512702038115,1.093801555470384,-0.8737272151162676,1.3435533279813878,-0.8403968595967791,1.4291828284277783,-0.15778440855436265,-1.0376667303859564,-0.6389378588577683,1.2775152430878671,0.5865137919746758
1.5237351048115528,1.3800401348563942,1.6139967117301464,1.4923430626630834,1.6734104166508712,1.5887481181258964,1.7046328985412031,1.6221752973343389,1.6728757745162839,1.6375338772434358,1.6299625174254093,1.4952134248614948
1.3969997562526184,1.2779854070065846,1.417033586069631,1.4273189631268317,1.4226676541695458,1.434046514424952,1.4495603641225756,1.5601484874167268,0.7085378461424013,-1.2675996944997023,1.375758059825176,1.365744220441928
0.8408137735475918,0.32047409557202877,1.321679237667246,1.3108454984931812,1.3185741650513714,1.3318224620098822,1.299187950898824,-0.24443714409323491,1.3196091389926046,1.332166747489749,1.3137465751860646,1.278308109676795
平均值,平均值,平均值,平均值,平均值,平均值,平均值,平均值,平均值,平均值,平均值,平均值
1.1073413430296588,0.41766468328709605,1.1965522747952861,1.0350052508331946,1.385748130134902,0.4717934835014419,1.405454682496338,-0.22678884171496713,0.7926277007561051,0.7158337350471011,1.2159710030717357,1.098982633676753
