8.941,27.331
8.916,27.198
8.270,28.059
7.041,30.574
6.636,31.501
6.788,30.584
6.204,30.918
5.693,32.469
5.616,30.833
5.257,31.089
5.385,30.525
5.539,30.218
4.011,35.468
3.485,34.442
2.956,34.672
2.610,35.764
2.877,34.350
2.903,33.346
2.717,34.083
2.877,34.507
3.380,36.156
3.459,37.537
5.128,35.518
5.488,37.189
5.257,39.972
6.560,40.554
6.914,32.263
6.636,32.429
6.331,33.674
6.306,33.290
6.077,33.650
5.719,35.135
5.616,36.260
5.591,37.983
5.514,37.568
5.591,37.137
5.179,38.657
4.844,39.584
4.792,37.866
4.558,38.464
4.610,43.106
4.376,47.518
4.454,48.432
4.428,48.609
4.402,50.075
4.141,48.631
3.985,47.255
3.985,46.137
3.722,46.284
3.932,45.706
4.506,43.461
4.506,44.500
4.921,44.246
5.693,43.298
5.898,44.734
5.360,44.789
5.128,44.791
4.869,44.789
4.454,45.772
4.089,44.814
3.854,44.906
3.722,42.938
3.433,43.453
3.433,42.536
2.823,43.440
3.063,43.652
3.301,43.254
3.089,44.203
3.168,44.638
2.983,47.815
2.770,50.473
3.009,48.658
2.717,50.169
2.877,49.446
2.396,49.797
2.128,51.153
1.751,52.602
1.859,51.676
1.859,51.056
2.637,49.741
5.796,35.333
6.763,33.907
7.519,30.197
7.091,28.934
6.255,34.048
6.026,37.402
5.668,36.862
5.128,37.151
4.454,40.099
3.854,40.371
3.406,39.610
2.530,41.786
3.591,39.692
3.880,40.096
3.459,40.634
2.930,40.635
2.236,40.556
2.530,38.369
2.155,38.328
2.021,36.141
1.480,35.711
1.317,34.666
1.044,34.857
0.880,34.497
0.880,34.029
0.660,34.694
0.495,34.989
0.989,34.571
4.089,29.644
5.949,28.839
4.272,34.298
5.796,32.351
5.102,33.747
4.818,34.352
4.141,36.297
4.011,35.970
3.591,39.630
3.221,39.311
2.637,39.092
2.477,38.610
1.913,38.240
1.697,35.827
1.044,35.853
0.495,36.045
0.632,34.598
0.273,34.624
0.273,34.718
0.356,35.037
0.329,36.152
0.329,36.214
-0.143,36.969
0.079,37.455
0.135,36.318
-0.032,36.022
-0.199,36.500
-0.227,37.700
1.453,35.023
3.485,30.740
5.205,28.873
5.308,30.262
5.924,29.738
5.282,30.388
4.298,33.037
3.749,34.530
3.670,35.120
3.221,35.952
2.610,38.067
1.697,39.111
1.453,38.313
1.262,38.385
1.398,38.029
1.344,40.362
1.180,42.054
1.099,42.075
0.934,42.754
0.825,41.555
0.329,40.032
-0.088,39.709
-0.227,38.560
-0.227,37.515
-0.845,35.876
-1.299,34.932
-1.842,34.103
-2.131,34.292
-2.044,33.618
-0.143,30.259
3.301,25.593
4.714,25.311
5.847,26.566
5.770,26.820
4.740,28.351
3.932,29.854
3.406,31.368
3.221,31.225
3.142,31.535
2.690,32.948
2.503,34.125
1.913,35.911
0.962,35.845
0.962,34.662
0.825,33.867
0.522,33.619
-0.060,33.437
-0.339,32.598
-0.648,32.881
-1.015,33.064
-1.157,32.926
