13.064,20.899
12.968,20.792
12.968,20.725
12.944,20.656
12.920,20.654
12.896,20.653
12.847,20.582
12.823,20.581
12.775,20.511
12.727,20.373
12.678,20.303
12.630,20.165
12.582,20.162
12.534,20.294
12.485,20.089
12.437,20.019
12.389,19.881
12.340,19.744
12.316,19.675
12.292,19.606
12.316,19.574
12.195,21.347
12.050,20.667
12.195,20.810
12.219,21.147
12.340,21.289
12.389,21.493
12.389,21.359
12.389,21.326
12.389,21.359
12.413,21.294
12.389,21.359
12.389,21.426
12.364,21.559
12.364,21.693
12.364,21.760
12.340,21.892
12.340,21.959
12.292,22.023
12.268,21.954
12.268,21.954
12.268,22.422
12.268,22.823
12.243,23.155
12.243,23.421
12.219,23.686
12.195,23.684
12.195,23.684
12.171,23.649
12.147,23.614
12.147,23.548
12.147,23.515
12.195,23.551
12.243,23.555
12.243,23.721
12.243,23.887
12.243,24.020
12.219,24.085
12.195,24.084
12.171,24.082
12.147,23.947
12.098,23.811
12.050,23.641
12.050,23.475
12.001,23.338
12.001,23.205
11.953,23.201
11.953,23.201
11.953,23.268
11.929,23.400
11.904,23.664
11.904,23.864
11.904,23.930
11.856,24.059
11.856,24.126
11.783,24.054
11.783,24.054
11.759,24.119
11.734,24.117
11.783,24.054
12.001,23.771
12.074,23.476
12.098,23.311
12.122,23.013
12.074,22.910
12.050,23.075
12.074,23.210
12.050,23.141
12.025,23.206
11.977,23.203
11.904,23.131
11.856,22.928
11.832,22.793
11.856,22.862
11.856,22.928
11.807,22.892
11.759,22.722
11.710,22.418
11.686,22.250
11.637,21.979
11.613,21.644
11.565,21.273
11.492,20.967
11.467,20.630
11.419,20.426
11.394,20.156
11.370,20.088
11.419,19.990
11.565,19.932
11.710,20.109
11.613,20.438
11.710,20.780
11.686,21.113
11.686,21.314
11.662,21.379
11.686,21.448
11.662,21.513
11.662,21.714
11.589,21.709
11.565,21.607
11.516,21.571
11.492,21.235
11.419,20.828
11.394,20.559
11.321,20.286
11.297,20.016
11.273,19.813
11.224,19.676
11.200,19.675
11.175,19.640
11.151,19.672
11.127,19.670
11.102,19.602
11.078,19.533
11.029,19.396
11.029,19.463
11.175,19.404
11.297,19.546
11.394,19.619
11.467,19.825
11.467,20.094
11.443,20.226
11.419,20.359
11.419,20.493
11.419,20.560
11.394,20.659
11.394,20.760
11.321,20.822
11.273,20.752
11.248,20.617
11.248,20.550
11.224,20.548
11.200,20.747
11.175,20.880
11.151,20.945
11.127,20.944
11.078,20.807
11.029,20.569
11.029,20.402
10.980,20.198
10.932,19.860
10.858,19.385
10.810,18.979
10.761,18.573
10.761,18.506
10.883,18.210
11.029,18.252
11.151,18.393
11.248,18.702
11.273,19.007
11.200,19.271
11.175,19.371
11.175,19.404
11.175,19.539
11.175,19.572
11.151,19.537
11.127,19.670
11.102,19.803
11.053,19.834
11.029,19.664
10.956,19.391
10.932,19.323
10.883,19.118
10.834,18.779
10.785,18.608
10.785,18.372
10.712,18.234
10.687,18.097
10.638,18.061
10.590,17.822
10.590,17.755
10.541,17.550
10.492,17.412
10.516,17.177
10.663,17.084
10.834,17.296
10.932,17.774
11.029,18.252
11.029,18.622
11.005,18.856
10.956,18.988
10.932,19.087
10.932,19.188
10.883,19.185
10.834,19.182
10.810,19.181
10.761,19.111
10.736,19.042
10.712,18.906
10.638,18.633
10.638,18.499
10.541,18.325
10.492,18.086
10.492,18.187
10.443,18.386
10.443,18.689
10.418,18.822
10.394,18.820
10.394,18.955
10.369,18.953
10.345,18.818
10.320,18.749
10.320,18.749
10.467,18.623
10.590,18.462
10.590,18.428
10.638,18.532
10.565,18.662
10.516,18.660
10.516,18.592
10.516,18.693
10.492,18.692
10.467,18.690
10.418,18.721
10.394,18.652
10.345,18.381
10.296,18.041
10.296,17.940
10.247,17.769
10.222,17.667
10.198,17.565
10.149,17.326
10.124,17.257
10.100,16.986
10.051,16.916
10.001,16.643
9.977,16.439
9.928,16.234
9.879,16.231
9.854,16.095
9.854,16.027
9.903,15.827
10.051,15.902
10.222,16.046
10.320,16.390
10.345,16.729
10.296,16.997
10.247,17.061
10.247,17.163
10.247,17.399
10.247,17.399
10.222,17.498
10.222,17.532
10.149,17.528
10.100,17.424
10.051,17.422
10.001,17.453
10.001,17.250
9.977,17.249
9.928,16.977
9.903,16.908
9.854,16.838
9.854,16.635
9.829,16.465
9.805,16.430
9.780,16.429
9.731,16.088
9.706,15.952
9.706,15.817
9.657,15.746
9.854,15.689
10.001,15.900
10.100,16.108
10.173,16.348
10.198,16.620
10.198,16.789
10.173,16.922
10.149,17.022
10.149,17.124
10.100,17.256
10.075,17.254
10.051,17.186
10.001,17.250
9.952,17.113
