13.016,20.862
12.896,20.720
12.896,20.720
12.871,20.651
12.847,20.650
12.823,20.648
12.775,20.578
12.751,20.509
12.727,20.440
12.678,20.370
12.654,20.301
12.630,20.199
12.582,20.162
12.534,20.227
12.485,20.089
12.437,20.019
12.389,20.016
12.364,19.812
12.316,19.675
12.292,19.606
12.292,19.539
11.807,20.987
11.832,20.888
12.050,20.734
12.147,21.009
12.243,21.149
12.292,21.219
12.316,21.288
12.340,21.222
12.340,21.189
12.340,21.222
12.340,21.189
12.316,21.321
12.316,21.355
12.292,21.588
12.292,21.655
12.292,21.755
12.292,21.755
12.268,21.753
12.243,21.819
12.243,21.819
12.219,22.152
12.195,22.618
12.195,22.918
12.195,23.151
12.171,23.150
12.147,23.448
12.147,23.348
12.122,23.480
12.122,23.280
12.098,23.278
12.098,23.345
12.122,23.346
12.147,23.448
12.147,23.481
12.171,23.683
12.147,23.881
12.147,23.914
12.147,23.947
12.122,24.012
12.098,23.744
12.074,23.742
12.050,23.475
12.025,23.406
11.977,23.270
11.953,23.002
11.953,23.068
11.929,23.133
11.904,23.131
11.904,23.231
11.880,23.463
11.856,23.694
11.856,23.594
11.807,23.857
11.807,23.857
11.783,23.921
11.759,23.853
11.734,23.785
11.710,23.850
11.710,23.850
11.807,23.724
11.904,23.398
11.953,23.301
12.001,23.071
11.953,22.968
11.953,23.068
11.953,23.168
11.953,23.168
11.929,23.166
11.904,23.131
11.880,23.130
11.832,22.927
11.807,22.825
11.807,22.825
11.783,22.857
11.759,22.855
11.710,22.718
11.686,22.483
11.662,22.248
11.613,21.978
11.565,21.774
11.516,21.303
11.492,21.101
11.443,20.964
11.419,20.627
11.370,20.323
11.346,20.355
11.346,20.153
11.443,20.294
11.540,20.434
11.565,20.502
11.589,20.906
11.589,21.107
11.589,21.241
11.589,21.375
11.589,21.442
11.589,21.442
11.565,21.641
11.565,21.707
11.516,21.604
11.492,21.569
11.443,21.298
11.394,20.860
11.370,20.557
11.321,20.353
11.273,20.015
11.224,19.877
11.200,19.675
11.175,19.942
11.151,19.839
11.102,19.669
11.078,19.667
11.078,19.936
11.029,19.597
11.029,19.731
10.980,19.594
11.029,19.631
11.127,19.737
11.224,19.844
11.297,19.949
11.346,20.086
11.321,20.286
11.321,20.353
11.321,20.487
11.321,20.554
11.321,20.621
11.297,20.754
11.248,20.818
11.224,20.682
11.200,20.614
11.175,20.579
11.151,20.544
11.127,20.676
11.127,20.810
11.078,20.874
11.078,20.874
11.029,20.871
10.980,20.667
10.956,20.598
10.907,20.126
10.858,20.123
10.810,19.550
10.761,19.178
10.712,18.906
10.663,18.836
10.736,18.841
10.834,19.048
10.956,18.853
11.029,19.060
11.078,19.264
11.078,19.399
11.078,19.533
11.053,19.565
11.078,19.667
11.053,19.599
11.029,19.664
11.029,19.664
11.005,19.797
10.980,19.796
10.932,19.725
10.907,19.523
10.883,19.521
10.834,19.082
10.785,18.978
10.761,19.111
10.712,18.772
10.663,18.836
10.638,18.633
10.590,18.024
10.541,18.123
10.516,18.222
10.492,18.221
10.418,17.745
10.394,17.474
10.492,17.851
10.614,17.756
10.736,18.033
10.810,18.374
10.834,18.712
10.834,18.914
10.834,19.048
10.834,19.082
10.810,19.181
10.785,19.180
10.761,19.212
10.736,19.244
10.687,19.174
10.638,19.171
10.614,18.901
10.590,18.899
10.541,18.594
10.467,18.556
10.418,18.149
10.394,18.249
10.369,18.550
10.345,18.784
10.345,18.952
10.320,18.951
10.320,19.085
10.296,19.016
10.271,19.015
10.247,18.946
10.222,18.978
10.296,18.815
10.369,18.718
10.394,18.619
10.467,18.758
10.443,18.689
10.394,18.820
10.394,18.686
10.394,18.820
10.394,18.854
10.345,18.818
10.320,18.883
10.271,18.813
10.247,18.610
10.222,18.340
10.198,18.339
10.173,18.270
10.149,18.134
10.100,17.929
10.075,17.928
10.051,17.725
10.001,17.453
9.952,17.450
9.928,17.381
9.879,16.974
9.854,17.310
9.805,16.902
9.756,16.765
9.706,16.627
9.731,16.494
9.854,16.500
9.977,16.574
10.100,16.716
10.149,16.989
10.149,17.225
10.149,17.191
