13.112,20.397
12.727,20.676
12.630,20.636
12.461,20.693
12.364,20.888
12.340,20.752
12.292,20.413
12.147,20.606
12.098,19.998
12.025,19.926
12.025,19.556
12.025,19.523
11.759,20.380
11.589,20.101
11.419,19.688
11.321,19.615
11.297,19.344
11.321,19.144
11.224,19.138
11.248,19.375
11.321,20.018
8.419,25.786
10.565,22.574
11.273,22.622
11.394,23.296
11.637,23.845
11.759,22.388
11.783,22.156
11.759,22.255
11.759,22.188
11.710,22.185
11.662,22.515
11.662,22.715
11.686,23.250
11.686,23.250
11.662,23.248
11.637,23.446
11.540,23.672
11.492,23.236
11.419,23.231
11.443,23.997
11.443,25.817
11.443,26.477
11.419,26.673
11.346,27.391
11.297,27.124
11.248,26.627
11.248,26.133
11.175,25.995
11.175,25.929
11.321,25.412
11.321,25.676
11.394,25.616
11.492,25.623
11.540,26.353
11.516,26.219
11.492,26.349
11.443,26.345
11.346,26.371
11.248,26.067
11.151,25.861
11.151,25.069
11.078,24.931
11.078,24.601
10.932,24.226
10.907,24.522
10.956,24.592
10.858,24.849
10.883,25.016
10.810,25.967
10.736,26.653
10.736,26.620
10.687,26.912
10.663,26.877
10.590,26.642
10.492,26.798
10.394,26.922
10.394,26.791
10.369,26.723
10.492,26.667
10.956,25.055
11.175,24.475
11.370,23.627
11.467,23.035
11.370,23.627
11.346,24.421
11.321,24.221
11.273,23.952
11.175,24.442
11.078,24.203
10.956,23.631
10.687,23.546
10.858,23.558
10.932,23.861
10.883,23.792
10.785,23.486
10.614,22.976
10.638,22.380
10.541,21.907
10.492,21.237
10.369,20.428
10.296,19.955
10.198,19.815
10.124,19.408
10.075,19.271
10.001,19.267
9.952,19.130
10.100,19.440
10.467,19.965
10.736,20.651
10.687,21.316
10.858,21.861
10.883,21.996
10.834,22.193
10.761,22.388
10.736,22.253
10.687,22.981
10.614,22.910
10.492,22.569
10.443,22.233
10.345,21.761
10.247,20.687
10.100,20.210
9.928,19.765
9.952,19.331
9.805,19.054
9.829,18.854
9.756,19.051
9.731,19.251
9.731,19.318
9.583,19.376
9.608,19.645
9.608,19.444
9.558,19.207
9.485,19.270
9.435,19.568
9.805,19.991
10.051,20.140
10.271,20.355
10.394,20.763
10.638,20.846
10.638,20.913
10.516,21.172
10.443,21.434
10.394,21.564
10.345,21.628
10.198,22.018
10.001,21.871
9.952,21.336
9.903,21.066
9.903,21.133
9.903,21.665
9.805,22.191
9.756,22.287
9.706,22.383
9.706,22.118
9.632,21.315
9.460,20.771
9.410,20.334
9.410,19.934
9.262,19.022
9.139,18.278
8.941,17.696
8.817,17.353
8.817,17.320
9.262,17.512
9.682,18.141
9.903,18.590
10.222,19.280
10.394,19.492
10.345,19.623
10.198,19.815
10.100,19.943
10.051,19.906
10.026,19.871
9.928,19.999
9.854,20.262
9.780,20.825
9.558,20.177
9.558,19.575
9.558,19.241
9.485,18.901
9.361,18.358
9.262,17.949
9.163,17.742
9.015,17.532
8.990,17.329
8.916,17.191
8.841,16.918
8.817,17.051
8.717,16.978
8.593,16.635
8.494,16.428
8.618,16.367
9.040,16.592
9.312,17.885
9.756,19.185
10.001,19.334
